"Crop","Crop_Year","Season","State","Area","Annual_Rainfall","Fertilizer","Pesticide","Yield"
"Potato",2017,"Kharif","Jammu and Kashmir",1897,1279.1,298663.68,720.86,11.97529412
"Potato",2017,"Rabi","Jammu and Kashmir",1165,1279.1,183417.6,442.7,12.108
"Rice",2017,"Kharif","Jammu and Kashmir",273582,1279.1,43072750.08,103961.16,2.31
"Wheat",2017,"Rabi","Jammu and Kashmir",299336,1279.1,47127459.84,113747.68,1.645
"Rice",2018,"Kharif","Delhi",5848,678.5,948545.6,2046.8,2.88
"Wheat",2018,"Rabi","Delhi",19220,678.5,3117484,6727,4.31
"Ginger",2018,"Kharif","Jammu and Kashmir",27,1016.3,4379.4,9.45,1.983333333
"Potato",2018,"Kharif","Jammu and Kashmir",1555,1016.3,252221,544.25,13.186875
"Potato",2018,"Rabi","Jammu and Kashmir",1741,1016.3,282390.2,609.35,12.05
"Rice",2018,"Kharif","Jammu and Kashmir",262012,1016.3,42498346.4,91704.2,2.35
"Wheat",2018,"Rabi","Jammu and Kashmir",288387,1016.3,46776371.4,100935.45,1.687142857
"Rice",2019,"Kharif","Delhi",5848,546.9,1004452.48,2163.76,3.01
"Wheat",2019,"Rabi","Delhi",19228,546.9,3302601.28,7114.36,4.31
"Ginger",2019,"Kharif","Jammu and Kashmir",19,1324.1,3263.44,7.03,1.925
"Potato",2019,"Kharif","Jammu and Kashmir",1362,1324.1,233937.12,503.94,11.211875
"Potato",2019,"Rabi","Jammu and Kashmir",1451,1324.1,249223.76,536.87,8.391666667
"Rice",2019,"Kharif","Jammu and Kashmir",280513,1324.1,48180912.88,103789.81,2.0755
"Wheat",2019,"Rabi","Jammu and Kashmir",243929,1324.1,41897245.04,90253.73,1.6575
"Rice",1997,"Kharif","Manipur",155,2053.3,14751.35,48.05,2.075555556
"Ginger",1998,"Autumn","Manipur",360,1855,35568,104.4,1.62
"Ginger",1998,"Summer","Manipur",10,1855,988,2.9,2
"Ginger",1998,"Winter","Manipur",220,1855,21736,63.8,1.59
"Potato",1998,"Autumn","Manipur",320,1855,31616,92.8,5.206666667
"Potato",1998,"Rabi","Manipur",750,1855,74100,217.5,5.256666667
"Potato",1998,"Winter","Manipur",1100,1855,108680,319,5.205714286
"Rice",1998,"Autumn","Manipur",88370,1855,8730956,25627.3,2.094444444
"Rice",1998,"Winter","Manipur",78520,1855,7757776,22770.8,2.2175
"Ginger",1999,"Kharif","Manipur",590,2092.7,62616.7,159.3,1.627142857
"Potato",1999,"Whole Year","Manipur",2470,2092.7,262141.1,666.9,5.198888889
"Rice",1999,"Kharif","Manipur",157050,2092.7,16667716.5,42403.5,2.171111111
"Ginger",2000,"Kharif","Manipur",1140,1969.7,111913.8,296.4,1.672857143
"Potato",2000,"Whole Year","Manipur",2590,1969.7,254260.3,673.4,5.198888889
"Rice",2000,"Kharif","Manipur",156890,1969.7,15401891.3,40791.4,2.26
"Ginger",2001,"Kharif","Manipur",2140,2013.1,218558.2,556.4,1.645
"Rice",2001,"Kharif","Manipur",162570,2013.1,16603274.1,42268.2,2.234444444
"Ginger",2002,"Kharif","Manipur",1270,1743.7,120230.9,317.5,1.663333333
"Potato",2002,"Whole Year","Manipur",4470,1743.7,423174.9,1117.5,5.20375
"Rice",2002,"Kharif","Manipur",153110,1743.7,14494923.7,38277.5,2.034444444
"Ginger",2004,"Kharif","Manipur",2480,1613.3,268683.2,520.8,1.73375
"Potato",2004,"Whole Year","Manipur",2960,1613.3,320686.4,621.6,5.2175
"Rice",2004,"Kharif","Manipur",176310,1613.3,19101425.4,37025.1,2.327777778
"Rice",2004,"Autumn","Puducherry",6237,1434.5875,675716.58,1309.77,2.76
"Rice",2004,"Summer","Puducherry",5689,1434.5875,616346.26,1194.69,2.73
"Rice",2004,"Winter","Puducherry",12896,1434.5875,1397152.64,2708.16,2.803333333
"Ginger",2005,"Kharif","Manipur",2240,1585.4,268620.8,470.4,1.684285714
"Potato",2005,"Whole Year","Manipur",4870,1585.4,584010.4,1022.7,5.2
"Rice",2005,"Kharif","Manipur",166260,1585.4,19937899.2,34914.6,2.238888889
"Rice",2005,"Autumn","Puducherry",5348,1434.5875,641332.16,1123.08,2.57
"Rice",2005,"Summer","Puducherry",5167,1434.5875,619626.64,1085.07,1.845
"Rice",2005,"Winter","Puducherry",12410,1434.5875,1488207.2,2606.1,2.89
"Ginger",2006,"Kharif","Manipur",4260,1533.561905,544044.6,937.2,1.671428571
"Ginger",2006,"Summer","Manipur",550,1533.561905,70240.5,121,1.7875
"Potato",2006,"Summer","Manipur",850,1533.561905,108553.5,187,5.22
"Potato",2006,"Whole Year","Manipur",2870,1533.561905,366527.7,631.4,5.23125
"Rice",2006,"Kharif","Manipur",165370,1533.561905,21119402.7,36381.4,2.276666667
"Ginger",2007,"Kharif","Manipur",3030,1435.7,404202,484.8,1.747142857
"Potato",2007,"Whole Year","Manipur",1950,1435.7,260130,312,5.191111111
"Rice",2007,"Kharif","Manipur",166150,1435.7,22164410,26584,2.378888889
"Rice",1997,"Kharif","Sikkim",15691,2804.1,1493312.47,4864.21,1.365
"Wheat",1997,"Rabi","Sikkim",8090,2804.1,769925.3,2507.9,1.755
"Rice",1998,"Kharif","Sikkim",15874,3183.8,1568351.2,4603.46,1.3775
"Wheat",1998,"Rabi","Sikkim",7941,3183.8,784570.8,2302.89,0.79
"Rice",1999,"Kharif","Sikkim",15908,2678.5,1688316.04,4295.16,1.465
"Wheat",1999,"Rabi","Sikkim",8100,2678.5,859653,2187,1.5725
"Rice",2000,"Kharif","Sikkim",15218,2504.8,1493951.06,3956.68,1.4225
"Wheat",2000,"Rabi","Sikkim",7215,2504.8,708296.55,1875.9,1.3725
"Rice",2001,"Kharif","Sikkim",14900,2372.5,1521737,3874,1.4275
"Wheat",2001,"Rabi","Sikkim",8710,2372.5,889552.3,2264.6,1.12
"Potato",2002,"Whole Year","Sikkim",5760,2496.2,545299.2,1440,5.1
"Rice",2002,"Kharif","Sikkim",14790,2496.2,1400169.3,3697.5,1.4325
"Wheat",2002,"Rabi","Sikkim",8330,2496.2,788601.1,2082.5,1.2075
"Potato",2003,"Whole Year","Sikkim",7470,2838.1,739380.6,1792.8,4.455
"Rice",2003,"Kharif","Sikkim",14740,2838.1,1458965.2,3537.6,1.4275
"Wheat",2003,"Rabi","Sikkim",6805,2838.1,673558.9,1633.2,1.21
"Rice",2004,"Kharif","Sikkim",9070,1650.5,982643.8,1904.7,4.7875
"Wheat",2004,"Rabi","Sikkim",5740,1650.5,621871.6,1205.4,1.39
"Rice",2005,"Kharif","Sikkim",9790,2041.6,1174016.8,2055.9,5.3425
"Wheat",2005,"Rabi","Sikkim",5740,2041.6,688340.8,1205.4,1.5525
"Rice",2006,"Kharif","Sikkim",9200,2270.2,1174932,2024,4.84
"Wheat",2006,"Rabi","Sikkim",6380,2270.2,814789.8,1403.6,1.57
"Rice",2007,"Kharif","Sikkim",11860,2003.4,1582124,1897.6,1.5475
"Wheat",2007,"Rabi","Sikkim",4460,2003.4,594964,713.6,1
"Rice",2008,"Kharif","Sikkim",13000,2247.5,1859520,1170,1.5925
"Wheat",2008,"Rabi","Sikkim",3900,2247.5,557856,351,0.8825
"Rice",2009,"Kharif","Sikkim",12270,2176.6,1911911.4,2085.9,1.595
"Wheat",2009,"Rabi","Sikkim",5200,2176.6,810264,884,0.93
"Rice",2010,"Kharif","Sikkim",12140,2527,2016575.4,2913.6,1.6225
"Wheat",2010,"Rabi","Sikkim",2650,2527,440191.5,636,1.03
"Rice",2011,"Kharif","Sikkim",12070,2585.486364,2021966.4,3983.1,1.6225
"Wheat",2011,"Rabi","Sikkim",2500,2585.486364,418800,825,1.065
"Rice",2012,"Kharif","Sikkim",11920,3006.9,1797536,3695.2,1.7175
"Wheat",2012,"Rabi","Sikkim",520,3006.9,78416,161.2,1.0475
"Ginger",2013,"Rabi","Jammu and Kashmir",3,1193.8,433.47,0.81,0.9
"Potato",2013,"Rabi","Jammu and Kashmir",1312,1193.8,189570.88,354.24,12.0475
"Wheat",2013,"Rabi","Jammu and Kashmir",292380,1193.8,42245986.2,78942.6,1.27
"Rice",2013,"Kharif","Sikkim",11158,2567.6,1612219.42,3012.66,1.76
"Wheat",2013,"Rabi","Sikkim",360,2567.6,52016.4,97.2,1.03
"Rice",2014,"Kharif","Sikkim",11040,2627,1666598.4,3643.2,1.76
"Wheat",2014,"Rabi","Sikkim",390,2627,58874.4,128.7,1.05
"Rice",2015,"Kharif","Sikkim",10669,2949.1,1684741.79,3520.77,1.7925
"Wheat",2015,"Rabi","Sikkim",323,2949.1,51004.93,106.59,1.0375
"Rice",2016,"Kharif","Sikkim",10481,2971.6,1606213.25,3668.35,1.8075
"Wheat",2016,"Rabi","Sikkim",265,2971.6,40611.25,92.75,1.046666667
"Rice",2017,"Kharif","Sikkim",9501,2873.6,1495837.44,3610.38,1.815
"Wheat",2017,"Rabi","Sikkim",172,2873.6,27079.68,65.36,1.03
"Rice",2018,"Kharif","Sikkim",9256,3350.1,1501323.2,3239.6,1.82
"Wheat",2018,"Rabi","Sikkim",163,3350.1,26438.6,57.05,1.04
"Rice",2019,"Kharif","Sikkim",8685,2740,1491735.6,3213.45,1.8225
"Wheat",2019,"Rabi","Sikkim",165,2740,28340.4,61.05,1.035
"Rice",2004,"Kharif","Goa",52442,2518,5681566.28,11012.82,2.75
"Rice",2005,"Kharif","Goa",52177,3392.8,6257065.84,10957.17,2.81
"Rice",2006,"Kharif","Goa",52985,2928.8,6766714.35,11656.7,2.41
"Rice",2007,"Kharif","Goa",52191,3674.7,6962279.4,8350.56,2.32
"Potato",1998,"Kharif","Mizoram",180,2640.7,17784,52.2,4.74
"Potato",1998,"Rabi","Mizoram",80,2640.7,7904,23.2,4.38
"Rice",1998,"Kharif","Mizoram",62372,2640.7,6162353.6,18087.88,1.5225
"Rice",1998,"Rabi","Mizoram",6020,2640.7,594776,1745.8,4.39
"Wheat",1998,"Rabi","Mizoram",55,2640.7,5434,15.95,1.09
"Potato",1999,"Whole Year","Mizoram",530,2535.9,56248.9,143.1,6.35
"Rice",1999,"Kharif","Mizoram",49713,2535.9,5276040.69,13422.51,1.655
"Wheat",1999,"Rabi","Mizoram",43,2535.9,4563.59,11.61,0.88
"Potato",1999,"Whole Year","Tripura",5550,2147.4,589021.5,1498.5,17.855
"Rice",1999,"Kharif","Tripura",232160,2147.4,24639140.8,62683.2,2.075
"Wheat",1999,"Rabi","Tripura",1250,2147.4,132662.5,337.5,2.005
"Potato",2000,"Whole Year","Tripura",5590,2437.5,548770.3,1453.4,17.575
"Rice",2000,"Kharif","Tripura",243070,2437.5,23862181.9,63198.2,2.185
"Wheat",2000,"Rabi","Tripura",1065,2437.5,104551.05,276.9,2.095
"Potato",2001,"Whole Year","Tripura",5370,2284.4,548438.1,1396.2,19
"Rice",2001,"Kharif","Tripura",246750,2284.4,25200577.5,64155,2.28
"Wheat",2001,"Rabi","Tripura",1220,2284.4,124598.6,317.2,2.015
"Potato",2002,"Whole Year","Tripura",5735,2579.8,542932.45,1433.75,18.61
"Rice",2002,"Kharif","Tripura",255270,2579.8,24166410.9,63817.5,2.255
"Wheat",2002,"Rabi","Tripura",919,2579.8,87001.73,229.75,2.0025
"Potato",2003,"Whole Year","Tripura",5665,2487.9,560721.7,1359.6,15.6275
"Rice",2003,"Kharif","Tripura",257440,2487.9,25481411.2,61785.6,2.31
"Wheat",2003,"Rabi","Tripura",895,2487.9,88587.1,214.8,2.0275
"Rice",2004,"Kharif","Mizoram",57085,2640.8,6184588.9,11987.85,1.9225
"Wheat",2004,"Rabi","Mizoram",3,2640.8,325.02,0.63,1.33
"Potato",2006,"Kharif","Mizoram",639,2353,81606.69,140.58,3.26
"Rice",2006,"Kharif","Mizoram",50619,2353,6464552.49,11136.18,0.4525
"Rice",2006,"Rabi","Mizoram",2232,2353,285048.72,491.04,1.58
"Potato",2007,"Kharif","Mizoram",330,3095.2,44022,52.8,2.625
"Rice",2007,"Kharif","Mizoram",54393,3095.2,7256026.2,8702.88,0.2625
"Rice",2007,"Rabi","Mizoram",148,3095.2,19743.2,23.68,1.264
"Potato",2008,"Kharif","Mizoram",269,1912.1,38477.76,24.21,5.286666667
"Rice",2008,"Kharif","Mizoram",51859,1912.1,7417911.36,4667.31,1.20625
"Rice",2008,"Rabi","Mizoram",131,1912.1,18738.24,11.79,2.555
"Potato",2009,"Kharif","Mizoram",284,2086.3,44252.88,48.28,7.766666667
"Rice",2009,"Kharif","Mizoram",47085,2086.3,7336784.7,8004.45,1.3175
"Rice",2009,"Rabi","Mizoram",119,2086.3,18542.58,20.23,2
"Ginger",1998,"Whole Year","Arunachal Pradesh",4385,3616.7,433238,1271.65,4.981818182
"Potato",1998,"Whole Year","Arunachal Pradesh",4846,3616.7,478784.8,1405.34,6.744615385
"Rice",1998,"Kharif","Arunachal Pradesh",115481,3616.7,11409522.8,33489.49,0.965384615
"Wheat",1998,"Rabi","Arunachal Pradesh",3660,3616.7,361608,1061.4,1.166666667
"Ginger",1999,"Whole Year","Arunachal Pradesh",4399,2338.6,466865.87,1187.73,5.327272727
"Potato",1999,"Whole Year","Arunachal Pradesh",4960,2338.6,526404.8,1339.2,6.365833333
"Rice",1999,"Kharif","Arunachal Pradesh",122740,2338.6,13026396.2,33139.8,1.097692308
"Wheat",1999,"Rabi","Arunachal Pradesh",3896,2338.6,413482.48,1051.92,1.374166667
"Ginger",2000,"Whole Year","Arunachal Pradesh",4774,2157.7,468663.58,1241.24,5.773
"Potato",2000,"Whole Year","Arunachal Pradesh",5621,2157.7,551813.57,1461.46,6.783076923
"Rice",2000,"Kharif","Arunachal Pradesh",118601,2157.7,11643060.17,30836.26,1.066153846
"Wheat",2000,"Rabi","Arunachal Pradesh",4397,2157.7,431653.49,1143.22,1.374166667
"Ginger",2001,"Whole Year","Arunachal Pradesh",4613,2128.5,471125.69,1199.38,6.304545455
"Potato",2001,"Whole Year","Arunachal Pradesh",4646,2128.5,474495.98,1207.96,6.809230769
"Rice",2001,"Kharif","Arunachal Pradesh",119455,2128.5,12199939.15,31058.3,1.135384615
"Wheat",2001,"Rabi","Arunachal Pradesh",3805,2128.5,388604.65,989.3,1.4325
"Ginger",2002,"Whole Year","Arunachal Pradesh",4448,2832.8,421092.16,1112,6.605714286
"Potato",2002,"Whole Year","Arunachal Pradesh",4335,2832.8,410394.45,1083.75,6.894
"Rice",2002,"Kharif","Arunachal Pradesh",124584,2832.8,11794367.28,31146,1.182666667
"Wheat",2002,"Rabi","Arunachal Pradesh",4114,2832.8,389472.38,1028.5,1.481538462
"Ginger",2003,"Whole Year","Arunachal Pradesh",4680,2782.2,463226.4,1123.2,6.168
"Potato",2003,"Whole Year","Arunachal Pradesh",4022,2782.2,398097.56,965.28,7.232666667
"Rice",2003,"Kharif","Arunachal Pradesh",119205,2782.2,11798910.9,28609.2,1.201333333
"Wheat",2003,"Rabi","Arunachal Pradesh",4150,2782.2,410767,996,1.511818182
"Ginger",2004,"Whole Year","Arunachal Pradesh",4451,2939.5,482221.34,934.71,6.24375
"Potato",2004,"Whole Year","Arunachal Pradesh",4217,2939.5,456869.78,885.57,6.794666667
"Rice",2004,"Kharif","Arunachal Pradesh",121642,2939.5,13178694.28,25544.82,1.080625
"Wheat",2004,"Rabi","Arunachal Pradesh",4278,2939.5,463478.52,898.38,1.549230769
"Ginger",2005,"Whole Year","Arunachal Pradesh",4814,2767,577294.88,1010.94,5.896
"Potato",2005,"Whole Year","Arunachal Pradesh",3963,2767,475242.96,832.23,7.205333333
"Rice",2005,"Kharif","Arunachal Pradesh",122267,2767,14662258.64,25676.07,1.16125
"Wheat",2005,"Rabi","Arunachal Pradesh",3976,2767,476801.92,834.96,1.589166667
"Ginger",2006,"Whole Year","Arunachal Pradesh",5832,1940,744804.72,1283.04,5.573125
"Potato",2006,"Whole Year","Arunachal Pradesh",3985,1940,508924.35,876.7,7.649375
"Rice",2006,"Kharif","Arunachal Pradesh",123038,1940,15713182.98,27068.36,1.151875
"Wheat",2006,"Rabi","Arunachal Pradesh",3979,1940,508158.09,875.38,1.668461538
"Ginger",2007,"Whole Year","Arunachal Pradesh",6305,3223.9,841087,1008.8,5.950625
"Potato",2007,"Whole Year","Arunachal Pradesh",3843,3223.9,512656.2,614.88,6.91
"Rice",2007,"Kharif","Arunachal Pradesh",124029,3223.9,16545468.6,19844.64,1.225625
"Wheat",2007,"Rabi","Arunachal Pradesh",3558,3223.9,474637.2,569.28,1.579230769
"Ginger",2008,"Whole Year","Arunachal Pradesh",6356,2244.4,909162.24,572.04,6.07
"Potato",2008,"Whole Year","Arunachal Pradesh",4063,2244.4,581171.52,365.67,7.076875
"Rice",2008,"Kharif","Arunachal Pradesh",126799,2244.4,18137328.96,11411.91,1.183125
"Wheat",2008,"Rabi","Arunachal Pradesh",3278,2244.4,468885.12,295.02,1.57
"Ginger",2009,"Whole Year","Arunachal Pradesh",6401,1701.9,997403.82,1088.17,6.3375
"Potato",2009,"Whole Year","Arunachal Pradesh",4235,1701.9,659897.7,719.95,7.4525
"Rice",2009,"Kharif","Arunachal Pradesh",121468,1701.9,18927143.76,20649.56,1.12
"Wheat",2009,"Rabi","Arunachal Pradesh",3170,1701.9,493949.4,538.9,1.59
"Ginger",2010,"Whole Year","Arunachal Pradesh",6601,2574.1,1096492.11,1584.24,6.6375
"Potato",2010,"Whole Year","Arunachal Pradesh",4334,2574.1,719920.74,1040.16,7.283125
"Rice",2010,"Kharif","Arunachal Pradesh",121570,2574.1,20193992.7,29176.8,1.219375
"Wheat",2010,"Rabi","Arunachal Pradesh",3699,2574.1,614440.89,887.76,1.647
"Ginger",2011,"Whole Year","Arunachal Pradesh",6880,2193.7,1152537.6,2270.4,6.380625
"Potato",2011,"Whole Year","Arunachal Pradesh",4600,2193.7,770592,1518,7.655
"Rice",2011,"Kharif","Arunachal Pradesh",123500,2193.7,20688720,40755,1.21875
"Wheat",2011,"Rabi","Arunachal Pradesh",3700,2193.7,619824,1221,1.818
"Ginger",2012,"Whole Year","Arunachal Pradesh",6847,2760.7,1032527.6,2122.57,6.931875
"Potato",2012,"Whole Year","Arunachal Pradesh",4817,2760.7,726403.6,1493.27,7.26
"Rice",2012,"Kharif","Arunachal Pradesh",126085,2760.7,19013618,39086.35,1.308125
"Wheat",2012,"Rabi","Arunachal Pradesh",2937,2760.7,442899.6,910.47,1.73
"Ginger",2013,"Whole Year","Arunachal Pradesh",6861,2042.9,991345.89,1852.47,6.807647059
"Potato",2013,"Whole Year","Arunachal Pradesh",4933,2042.9,712769.17,1331.91,7.618235294
"Rice",2013,"Kharif","Arunachal Pradesh",131989,2042.9,19071090.61,35637.03,1.300588235
"Wheat",2013,"Rabi","Arunachal Pradesh",2960,2042.9,427690.4,799.2,1.73
"Ginger",2014,"Whole Year","Arunachal Pradesh",8000,2403.2,1207680,2640,6.729411765
"Potato",2014,"Whole Year","Arunachal Pradesh",5090,2403.2,768386.4,1679.7,7.872352941
"Rice",2014,"Kharif","Arunachal Pradesh",127200,2403.2,19202112,41976,1.447058824
"Wheat",2014,"Rabi","Arunachal Pradesh",3800,2403.2,573648,1254,2.454444444
"Ginger",2015,"Whole Year","Arunachal Pradesh",7650,2593.2,1208011.5,2524.5,6.525
"Potato",2015,"Whole Year","Arunachal Pradesh",5970,2593.2,942722.7,1970.1,6.9065
"Rice",2015,"Kharif","Arunachal Pradesh",128800,2593.2,20338808,42504,2.0875
"Wheat",2015,"Rabi","Arunachal Pradesh",3910,2593.2,617428.1,1290.3,2.105
"Rice",1997,"Kharif","Goa",15169,3680.3,1443633.73,4702.39,2.69
"Rice",1997,"Rabi","Goa",6417,3680.3,610705.89,1989.27,2.97
"Rice",1997,"Kharif","Arunachal Pradesh",120020,2274.9,11422303.4,37206.2,1.06
"Wheat",1997,"Rabi","Arunachal Pradesh",3785,2274.9,360218.45,1173.35,1.5925
"Potato",1998,"Winter","Odisha",7955,1357.1,785954,2306.95,9.830666667
"Rice",1998,"Autumn","Odisha",819731,1357.1,80989422.8,237721.99,0.837666667
"Rice",1998,"Summer","Odisha",268081,1357.1,26486402.8,77743.49,1.582666667
"Rice",1998,"Winter","Odisha",3358901,1357.1,331859418.8,974081.29,1.342333333
"Wheat",1998,"Summer","Odisha",3868,1357.1,382158.4,1121.72,1.108
"Potato",2005,"Winter","Odisha",8305,1503.4,995935.6,1744.05,8.475517241
"Rice",2005,"Autumn","Odisha",781000,1503.4,93657520,164010,1.016428571
"Rice",2005,"Summer","Odisha",325000,1503.4,38974000,68250,2.04
"Rice",2005,"Winter","Odisha",3373000,1503.4,404490160,708330,1.639666667
"Wheat",2005,"Summer","Odisha",3276,1503.4,392857.92,687.96,1.2124
"Potato",2006,"Winter","Odisha",8176,1716.9,1044156.96,1798.72,8.693793103
"Rice",2006,"Autumn","Odisha",757000,1716.9,96676470,166540,1.056785714
"Rice",2006,"Summer","Odisha",315000,1716.9,40228650,69300,2.012
"Rice",2006,"Winter","Odisha",3379000,1716.9,431532090,743380,1.580333333
"Wheat",2006,"Summer","Odisha",3913,1716.9,499729.23,860.86,1.303076923
"Potato",2007,"Winter","Odisha",8514,1633.8,1135767.6,1362.24,9.788
"Rice",2007,"Autumn","Odisha",742000,1633.8,98982800,118720,1.082857143
"Rice",2007,"Summer","Odisha",334000,1633.8,44555600,53440,2.108928571
"Rice",2007,"Winter","Odisha",3376000,1633.8,450358400,540160,1.747
"Wheat",2007,"Summer","Odisha",5548,1633.8,740103.2,887.68,1.398
"Potato",2008,"Winter","Odisha",7315,1539,1046337.6,658.35,9.706896552
"Rice",2008,"Autumn","Odisha",707000,1539,101129280,63630,1.062142857
"Rice",2008,"Summer","Odisha",331000,1539,47346240,29790,2.051538462
"Rice",2008,"Winter","Odisha",3417000,1539,488767680,307530,1.545333333
"Wheat",2008,"Summer","Odisha",5267,1539,753391.68,474.03,1.3836
"Rice",2008,"Kharif","Goa",33638,3271.6,4811579.52,3027.42,2.325
"Rice",2008,"Rabi","Goa",15688,3271.6,2244011.52,1411.92,2.755
"Potato",2009,"Winter","Odisha",7877,1330.3,1227394.14,1339.09,11.02241379
"Rice",2009,"Autumn","Odisha",687000,1330.3,107048340,116790,1.024074074
"Rice",2009,"Summer","Odisha",265000,1330.3,41292300,45050,2.163636364
"Rice",2009,"Winter","Odisha",3413000,1330.3,531813660,580210,1.575666667
"Wheat",2009,"Summer","Odisha",3994,1330.3,622345.08,678.98,1.3456
"Rice",2009,"Kharif","Goa",31166,3334.9,4856286.12,5298.22,1.895
"Rice",2009,"Rabi","Goa",15938,3334.9,2483459.16,2709.46,2.57
"Potato",2010,"Winter","Odisha",6528,1291.9,1084366.08,1566.72,10.70074074
"Rice",2010,"Autumn","Odisha",678000,1291.9,112622580,162720,0.939642857
"Rice",2010,"Summer","Odisha",293000,1291.9,48670230,70320,2.1024
"Rice",2010,"Winter","Odisha",3255000,1291.9,540688050,781200,1.633
"Wheat",2010,"Summer","Odisha",2857,1291.9,474576.27,685.68,1.3396
"Rice",2010,"Kharif","Goa",30632,4193.3,5088281.52,7351.68,2.35
"Rice",2010,"Rabi","Goa",15980,4193.3,2654437.8,3835.2,2.68
"Potato",2011,"Winter","Odisha",5779,1346.2,968098.08,1907.07,10.49888889
"Rice",2011,"Autumn","Odisha",536000,1346.2,89790720,176880,0.8
"Rice",2011,"Summer","Odisha",236000,1346.2,39534720,77880,2.363913043
"Rice",2011,"Winter","Odisha",3233000,1346.2,541592160,1066890,1.405333333
"Wheat",2011,"Summer","Odisha",1461,1346.2,244746.72,482.13,1.39
"Rice",2011,"Kharif","Goa",31247,3340.395455,5234497.44,10311.51,2.495
"Rice",2011,"Rabi","Goa",15990,3340.395455,2678644.8,5276.7,2.7
"Potato",2012,"Winter","Odisha",5324,1430.2,802859.2,1650.44,11.66964286
"Rice",2012,"Autumn","Odisha",561000,1430.2,84598800,173910,1.56
"Rice",2012,"Summer","Odisha",8629000,1430.2,1301253200,2674990,0.077333333
"Rice",2012,"Winter","Odisha",3188000,1430.2,480750400,988280,2.490666667
"Wheat",2012,"Summer","Odisha",1039,1430.2,156681.2,322.09,1.622857143
"Rice",2012,"Kharif","Goa",31255,3048.9,4713254,9689.05,2.59
"Rice",2012,"Rabi","Goa",14575,3048.9,2197910,4518.25,2.85
"Potato",2013,"Winter","Odisha",6151,1632.4,888757.99,1660.77,11.84296296
"Rice",2013,"Autumn","Odisha",582000,1632.4,84093180,157140,1.2972
"Rice",2013,"Summer","Odisha",3e+05,1632.4,43347000,81000,2.857307692
"Rice",2013,"Winter","Odisha",3298000,1632.4,476528020,890460,1.853
"Wheat",2013,"Summer","Odisha",678,1632.4,97964.22,183.06,1.665555556
"Potato",2014,"Winter","Odisha",8445,1536.9,1274857.2,2786.85,12.0725
"Rice",2014,"Autumn","Odisha",583000,1536.9,88009680,192390,1.599166667
"Rice",2014,"Summer","Odisha",301000,1536.9,45438960,99330,2.62
"Rice",2014,"Winter","Odisha",3282000,1536.9,495450720,1083060,2.379333333
"Wheat",2014,"Summer","Odisha",403,1536.9,60836.88,132.99,1.440625
"Potato",2015,"Winter","Odisha",5626,1210.1,888401.66,1856.58,9.88962963
